#separator:tab
#html:true
#guid column:1
f0467cPO8I	真っ直ぐ	まっすぐ	笔直地，径直，直接地。	真[ま]っ 直[す]ぐ	[sound:995c71e39b579f692da4e880700a5d4c-1b54dafc57d51f3c07cdc85708bb3351c380863a.mp3]	この道を<b>真っ直ぐ</b>行ってください。	请沿着这条路一直走。	この 道[みち]を<b>真[ま]っ 直[す]ぐ</b> 行[い]ってください。	[sound:d52b724ab45bc3694efd2b3a86701b7f-895e6d5e02b88884865421a9e2dd5aca1455edac.mp3]		"マ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ッス</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>グ"		2053	"<img alt=""いろいろな矢印のイラスト | かわいいフリー素材集 いらすとや"" src=""mark_arrow_up-eaf1d925617b0194f921f605b0acc97eaa5dac86.webp"">"		
q2PdVD7C45	油断	ゆだん	疏忽、粗心大意	油[ゆ] 断[だん]	[sound:ca59148b10ff685d1cf90043174a591a.mp3]	少しの<b>油断</b>が大きな事故につながります。	一点点的疏忽就可能引发重大事故。	少[すこ]しの<b>油[ゆ] 断[だん]</b>が 大[おお]きな 事[じ] 故[こ]につながります。	[sound:358119a8021c4c5bd6c2b6558799795f.mp3]		"ユ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ダン</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2054	"<img alt=""男性作業員のイラスト「疑問・目がハート・居眠り・照れ」 | かわいい ..."" src=""sagyouin_man11_sleep.webp"">"		
n9k#PNU5%c	ぶつける	ぶつける	碰，撞（指使物体与某物体相撞）	ぶつける	[sound:f0e96e57bd8576441f6e352b8da01658.mp3]	車を壁に<b>ぶつけてしまいました</b>。	我把汽车撞到了墙上。	車[くるま]を 壁[かべ]に<b>ぶつけてしまいました</b>。	[sound:816276b9ce5648746ba3a061244db022.mp3]		"ブ<span style=""display:inline-block;position:relative;""><span style=""display:inline;""><span style=""color: royalblue;"">ツ</span>ケル</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2055	"<img src=""koyubi_butsukeru.webp"">"	动词	敬语完成态过去时（连用形+て+しまう+ました）
lr~Q0JYpf	育つ	そだつ	生长，成长，长大。	育[そだ]つ	[sound:a9a9eb70b96ed1100e241a232cbae21c-79b8b4de394f2197e6587aa0018cd0f2722dcfc9.mp3]	野菜がよく<b>育っている</b>。	蔬菜长得很好。	野[や] 菜[さい]がよく<b>育[そだ]っている</b>。	[sound:3d847d29c112572c0c8aa965d58866d0-bc119c5e107a790ed3df6c66fcfae3321d9f19aa.mp3]		"ソ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ダ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ツ"		2057	"<img alt=""キャベツ畑のイラスト | かわいいフリー素材集 いらすとや"" src=""hatake_cabbage_kyabetsu.webp"">"	动词	进行时（连用形+て+いる）
lv}[Gn*u8j	傷つく	きずつく	受到伤害，受伤（多指情感上的伤害）	傷[きず]つく	[sound:5380V.mp3]	私は彼女の言葉に<b>傷つきました</b>。	她的话伤害了我。	私[わたし]は 彼[かの] 女[じょ]の 言[こと] 葉[ば]に<b>傷[きず]つきました</b>。	[sound:5380S.mp3]		"キ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ズ<span style=""color: royalblue;"">ツ</span></span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ク"		2058	"<img src=""kotoba_bouryoku_mm.webp"">"	动词	敬语过去时（连用形+ました）
q@9/Oz^[5u	発する	はっする	发出、散发、表达（如发出声音、发表言论等）。	発[はっ]する	[sound:jw07377a.mp3]	彼は一言も<b>発する</b>ことはなかった。	他一句话也没说。	彼[かれ]は 一[ひと] 言[こと]も<b>発[はっ]する</b>ことはなかった。	[sound:js07377a.mp3]		"ハ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ッスル</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2059	"<img alt=""大声をあげる人のイラスト | かわいいフリー素材集 いらすとや"" src=""manner_oogoe_boy-100f0bf2d97409a935307281bb905e6332d94430.webp"">"		
zh2:B%m6j:	終了	しゅうりょう	结束，终止	終[しゅう] 了[りょう]	[sound:5b035aded25738a509078a41053fbb84.mp3]	コンサートは夜7時5分に<b>終了</b>しました。	音乐会在晚上7点05分结束。	コンサートは 夜[よる] 7[しち] 時[じ] 5[ご] 分[ふん]に<b>終[しゅう] 了[りょう]</b>しました。	[sound:32df658b9e8869811a139cf331011358.mp3]		"シュ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ーリョー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2060	"<img src=""text_oshirase_eigyousyuuryou.webp"">"		
c`Z`nx4=4V	足音	あしおと	脚步声	足[あし] 音[おと]	[sound:c1261ba9953e2e3d43ea3556aafbedb0.mp3]	廊下から大きな<b>足音</b>が聞こえた。	我能听到走廊里传来的大声脚步声。	廊[ろう] 下[か]から 大[おお]きな<b>足[あし] 音[おと]</b>が 聞[き]こえた。	[sound:e743a27d9717bb660eeb83b8120d482c.mp3]		"ア<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">シオ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ト"		2061	"<img src=""souon_rinjin.webp"">"		
fnNc_R)=Ud	決意	けつい	决心；坚定的决定。	決[けつ] 意[い]	[sound:06e2ddbdef2ef3df7efaa7e4f8cb3c8e.mp3]	彼の<b>決意</b>は堅いな。	他的决心很坚定。	彼[かれ]の<b>決[けつ] 意[い]</b>は 堅[かた]いな。	[sound:e0a19ea170e66a3ca901290b60a18d8c.mp3]		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ケ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ツイ・ケ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ツ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>イ"		2062	"<img alt=""新社会人・新入社員のイラスト「男性社員と女性社員」"" src=""shinsyakaijin_couple2.webp"">"		
o]y4b2COl5	感心	かんしん	钦佩，赞赏	感[かん] 心[しん]	[sound:3452V.mp3]	彼の我慢強さには<b>感心</b>しました。	我非常钦佩他的毅力。	彼[かれ]の 我[が] 慢[まん] 強[づよ]さには<b>感[かん] 心[しん]</b>しました。	[sound:3452S.mp3]		"カ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ンシン</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2063	"<img alt=""感動する女性のイラスト | かわいいフリー素材集 いらすとや"" src=""pose_kandou_woman.webp"">"		
L[t+qNHbQJ	飲み込む	のみこむ	吞下，领会。	飲[の]み 込[こ]む	[sound:e1b9fb5288820876f4545592661812cb.mp3]	彼は薬を一気に<b>飲み込んだ</b>。	他把药一口气吞了下去。	彼[かれ]は 薬[くすり]を 一[いっ] 気[き]に<b>飲[の]み 込[こ]んだ</b>。	[sound:274b4553734d410b1dab05d2ec5f4693.mp3]		"ノ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ミコム</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2067	"<img src=""nodo_tsumaru_ojiisan.webp"">"	动词	过去时（连用形+だ）
i}$i^GKadh	仮に	かりに	假设，即使	仮[かり]に	[sound:4856V.mp3]	<b>仮に</b>それが事実だとしても、もう遅いよ。	即使那是真的，现在也已经太晚了。	<b>仮[かり]に</b>それが 事[じ] 実[じつ]だとしても、もう 遅[おそ]いよ。	[sound:4856S.mp3]		"カ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">リニ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2068	"<img alt=""サラリーマンの表情のイラスト「驚いた顔・ひらめいた顔・悩んだ顔 ..."" src=""business_think.webp"">"		
G/f*/3FyUI	お菓子	おかし	糖果、点心	お 菓[か] 子[し]	[sound:53054a68711f2a85cb54f52d41dfea69-7b2630907879f43dc2208b0f0a5b7bf849ea5404.mp3]	みんなに<b>お菓子</b>をあげましょう。	我们给大家分发一些糖果吧。	みんなに<b>お 菓[か] 子[し]</b>をあげましょう。	[sound:59efb17497ca9566990af0b3758d71c7-42d4149e3717476e7bb7d16bd2068a261ec7d874.mp3]		"オ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">カ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>シ"		2071	"<img alt=""スナック菓子・ジャンクフードのイラスト"" src=""snackgashi.webp"">"		
Kv{v~-r|&c	染まる	そまる	被染上颜色，被染色；被沾染（某种气息、情绪、习惯等）。	染[そ]まる	[sound:jw05097a.mp3]	麻はきれいに<b>染まります</b>。	麻料很容易被染色。	麻[あさ]はきれいに<b>染[そ]まります</b>。	[sound:js05097a.mp3]		"ソ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">マル</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2076	"<img alt=""タイダイ染めのTシャツのイラスト | かわいいフリー素材集 いらすとや"" src=""tshirt_daidaizome.webp"">"	动词	敬语（连用形+ます）
IQI7Il9Vhx	笑い	わらい	笑声，欢笑	笑[わら]い	[sound:3493V.mp3]	あの家は<b>笑い</b>が絶えないね。	那家里总是充满欢笑。	あの 家[いえ]は<b>笑[わら]い</b>が 絶[た]えないね。	[sound:3493S.mp3]		"ワ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ライ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2078	"<img alt=""大笑いしている男性のイラスト | かわいいフリー素材集 いらすとや"" src=""oowarai_man-d0adf8cc4903366e230d808905475869f5896fde.webp"">"		
JAxm2km/J?	買い物	かいもの	购物	買[か]い 物[もの]	[sound:買い物_カイモノ━_0_NHK-2016.mp3]	スーパーで<b>買い物</b>をします。	我去超市购物。	スーパーで<b>買[か]い 物[もの]</b>をします。	[sound:JLPT_Tango_N5_0635.mp3]		"カ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">イモノ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2079	"<img src=""shopping_supermarket_woman.webp"">"		
zg$-,(8gH&	歌	うた	歌曲	歌[うた]	[sound:bbf2953ddccae0dd17b6f7e181b15bef-90ad96b5450e20e4fe09c21a319873641c534033.mp3]	私はその<b>歌</b>を知らなかった。	我不知道那首歌。	私[わたし]はその<b>歌[うた]</b>を 知[し]らなかった。	[sound:aa699688890a358c9274c016089f43a3-431efaa2b76b8d51d0c3384fdf2a26014a9251bc.mp3]		"ウ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">タ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		2080	"<img src=""gassyou_girl.webp"">"		
Gf0v4WkoO:	庭	にわ	院子，庭院	庭[にわ]	[sound:庭_ニワ━_0_NHK-2016.mp3]	<b>庭</b>に犬がいます。	院子里有一只狗。	<b>庭[にわ]</b>に 犬[いぬ]がいます。	[sound:JLPT_Tango_N5_0883.mp3]		"ニ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ワ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2081	"<img src=""gardening.webp"">"		
uF*3rN.*r1	生き物	いきもの	生物；有生命的生物体	生[い]き 物[もの]	[sound:cb5ef5fc031791bf679e219b57adcfc2.mp3]	<b>生き物</b>を大切にしましょう。	让我们珍惜所有生物吧。	<b>生[い]き 物[もの]</b>を 大[たい] 切[せつ]にしましょう。	[sound:0d538a255c2d95e04fdf5f579c3b1b6f.mp3]		"イ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">キモ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ノ"		2084	"<img alt=""ペンギンの親子のイラスト（動物） | かわいいフリー素材集 いらすとや"" src=""shoes_29.webp"">"		
nJ5)Js.0,3	特殊	とくしゅ	特殊的，独特的	特[とく] 殊[しゅ]	[sound:624badc3dee7ea4320aea4aa395c985d.mp3]	彼は<b>特殊</b>な能力を持っています。	他有一种特殊的能力。	彼[かれ]は<b>特[とく] 殊[しゅ]</b>な 能[のう] 力[りょく]を 持[も]っています。	[sound:b3200643efe3025b106b33baa4d84cae.mp3]		"ト<span style=""display:inline-block;position:relative;""><span style=""display:inline;""><span style=""color: royalblue;"">ク</span>シュ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2086	"<img alt=""超能力のイラスト（女性） | かわいいフリー素材集 いらすとや"" src=""chounouryoku_woman-920e39d1599c655cd0632608f9d73ea9c4bdfc02.webp"">"		
iXiQ>mqd<*	連れて行く	つれていく	带（某人）一起去；带上（某人）	連[つ]れて 行[い]く	[sound:6de0200967ed8f1bb49ab55f48dbd167-df23b190f25c30afe50160ee1308eb9ec7f08ea0.mp3]	私も<b>連れて行って</b>ください。	请把我也带上吧。	私[わたし]も<b>連[つ]れて 行[い]って</b>ください。	[sound:a906cd7421362b4bbf5c14e0cdbe1453-9a15d4c6c798069d6952d6b09ac081617acf758c.mp3]		"ツ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">レテイク</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2089	"<img alt=""客引きのイラスト | かわいいフリー素材集 いらすとや"" src=""kyakuhiki-f6b094c0c917f44ed9b67f328373ad4dfde03026.webp"">"	动词	连接（连用形+て）
I(j4Is<96R	現状	げんじょう	现状，当前的状况或情况。	現[げん] 状[じょう]	[sound:334bfcc48e670decb26ab90d30b38f95.mp3]	問題を解決できないのが<b>現状</b>です。	目前我们无法解决这个问题。	問[もん] 題[だい]を 解[かい] 決[けつ]できないのが<b>現[げん] 状[じょう]</b>です。	[sound:5b11fe30cd6754dad836fb22454bfd6b.mp3]		"ゲ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ンジョー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2090	"<img alt=""自宅待機のイラスト（女性） | かわいいフリー素材集 いらすとや"" src=""jitaku_taiki_woman.webp"">"		
N2#?@RRvMX	大分	だいぶ	非常，十分，大大地。	大[だい] 分[ぶ]	[sound:c186f9a60bc3a9b76eb9ba4de746f3c9-f2d9354d94d79976e2c90cc991c8f753a9bc571e.mp3]	<b>大分</b>ピアノが上手くなりました。	你的钢琴水平已经提高了很多。	<b>大[だい] 分[ぶ]</b>ピアノが 上手[うま]くなりました。	[sound:689a84f6f2754be192ff0b3ba817736e-20926dc9b47d5180cec44950ed4a52322786eded.mp3]		"ダ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">イブ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2093	"<img src=""electone_woman.webp"">"		
r?@_e%<Wmg	底	そこ	底部、最下面的部分。	底[そこ]	[sound:416ec7f5268f2d9242d0d29ff87c80d8.mp3]	コップの<b>底</b>が濡れていますよ。	杯子的底部是湿的。	コップの<b>底[そこ]</b>が 濡[ぬ]れていますよ。	[sound:f57051768d7e8b274910dc882db6fb3b.mp3]		"ソ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">コ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2094	"<img alt=""紙袋に入った不審物のイラスト | かわいいフリー素材集 いらすとや"" src=""fushinbutsu.webp"">"		
ts?h>?bAxO	学生	がくせい	学生；指在学校学习的人	学[がく] 生[せい]	[sound:学生_ガクセー━_0_NHK-2016.mp3]	弟は<b>学生</b>です。	我弟弟是一名学生。	弟[おとうと]は<b>学[がく] 生[せい]</b>です。	[sound:JLPT_Tango_N5_0104.mp3]		"ガ<span style=""display:inline-block;position:relative;""><span style=""display:inline;""><span style=""color: royalblue;"">ク</span>セイ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2095	"<img src=""kaigi_school_blazer.webp"">"		
f4Nq[R,$Ow	丁寧	ていねい	礼貌、认真细致	丁[てい] 寧[ねい]	[sound:93807519ed8475c6768c40f179b08021-dab6f99d44ad745d07ec5c4c6fa25075cf89fa0e.mp3]	彼女はいつも<b>丁寧</b>に仕事をします。	她总是认真细致地工作。	彼[かの] 女[じょ]はいつも<b>丁[てい] 寧[ねい]</b>に 仕[し] 事[ごと]をします。	[sound:196b1d71b5b553fa109e3c001c4e487f-e7f63db5dbdc9dff962a7584e63d729b41765b03.mp3]		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">テ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>イネイ"		2096	"<img src=""aisatsu_kodomo_zenshin_boy.webp"">"		
G8oO}G#+kg	範囲	はんい	范围、领域	範[はん] 囲[い]	[sound:0c8d4477ef3bdb1f304a057b368236fb.mp3]	知っている<b>範囲</b>で教えてください。	请在您所知的范围内告知我们。	知[し]っている<b>範[はん] 囲[い]</b>で 教[おし]えてください。	[sound:97ddbb069ba7cc993a3fdc00b4e3193f.mp3]		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ハ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ンイ"		2098	"<img alt=""いろいろな矢印のイラスト その2 | かわいいフリー素材集 いらすとや"" src=""yajirushi12_left_right.webp"">"		
D~X<r2{`jm	テレビ	テレビ	电视机；电视	テレビ	[sound:テレビ_テ＼レビ_1_NHK-2016.mp3]	家に<b>テレビ</b>はありません。	我家里没有电视。	家[うち]に<b>テレビ</b>はありません。	[sound:JLPT_Tango_N5_0406.mp3]		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">テ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>レビ"		2099	"<img src=""kaden_tv_wide.webp"">"		
b=srb&53I+	美人	びじん	美丽的女人；美女	美[び] 人[じん]	[sound:e1548d604beadaed04a0dc75bcb1f601-da3a3b7376fb227db0492bcb4f1181179c8c802b.mp3]	彼のお母さんは<b>美人</b>です。	他妈妈是一位美女。	彼[かれ]のお 母[かあ]さんは<b>美[び] 人[じん]</b>です。	[sound:132e97d5fd4269922323929bfc5bc1da-8b5fafe65a1dda79983c5c96f993c59ba9fd69e3.mp3]		"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ビ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ジン"		2103	"<img src=""akita_bijin_ichimegasa.webp"">"		
A<vchnEi6.	技	わざ	技术，技能。	技[わざ]	[sound:jw10028a.mp3]	彼の柔道の<b>技</b>は日本一です。	他的柔道技术是日本第一。	彼[かれ]の 柔[じゅう] 道[どう]の<b>技[わざ]</b>は 日本[にほん] 一[いち]です。	[sound:js10028a.mp3]		"ワ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ザ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		2104	"<img alt=""柔道をしている子供のイラスト | かわいいフリー素材集 いらすとや"" src=""kids_judo.webp"">"		
h*4Lh1?uz|	将来	しょうらい	未来，将来，今后	将[しょう] 来[らい]	[sound:d80d5b6654422d4d5284a7a555629e31.mp3]	<b>将来</b>はパイロットになりたいです。	我将来想成为一名飞行员。	<b>将[しょう] 来[らい]</b>はパイロットになりたいです。	[sound:8ad42d4203cf0a5ac87d53f8cddd53b5.mp3]	相比之下，未来指的是遥远的未来。	"<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ショ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>ーライ"		2105	"<img src=""pose_syourai_man.webp"">"		
G%IpCA8#g7	記録	きろく	记录、文档；用于表示某项成绩或数据的正式记录。	記[き] 録[ろく]	[sound:cc5a9a0ed9bd38b3e2b08836d16e1bda-1956235b9cb9f0bc6ab32178d3cb111c564919d7.mp3]	マラソンで世界<b>記録</b>が出た。	马拉松比赛中创造了新的世界纪录。	マラソンで 世[せ] 界[かい]<b>記[き] 録[ろく]</b>が 出[で]た。	[sound:b3161fba92ef1da223fc251c3644ad3a-50087a586afe237f039696d4337feb1c241e7f73.mp3]		"キ<span style=""display:inline-block;position:relative;""><span style=""display:inline;"">ロク</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"	单词記録单独使用时为きろく￣，但由于这里和世界复合，最终的重音为せかいき＼ろく。	2106	"<img src=""money_choubo.webp"">"		
ItweTjs>zJ	大人しい	おとなしい	安静、温顺、乖巧、沉稳。	大人[おとな]しい	[sound:1bc013dd4024dba8a9e8f1a872d212f2-80927ced039055d94a0527fa45e7bc64eb6996c7.mp3]	私の彼女はとても<b>大人しい</b>です。	我的女朋友非常安静。	私[わたし]の 彼[かの] 女[じょ]はとても<b>大人[おとな]しい</b>です。	[sound:96447a270ceac624062ade8fc7cac767-987865b5249a5561e9c4a61de02246f6084d0bc9.mp3]		"オ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">トナシ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>イ"		2108	"<img src=""nayamu_girl2.webp"">"		
td205@*p01	骨	ほね	骨头；骨骼。	骨[ほね]	[sound:骨_ホネ＼_2_NHK-2016.mp3]	カルシウムは<b>骨</b>にいいそうです。	听说钙对骨头很好。	カルシウムは<b>骨[ほね]</b>にいいそうです。	[sound:JLPT_Tango_N4_0675.mp3]		"ホ<span style=""display:inline-block;position:relative;padding-right:0.1em;margin-right:0.1em;""><span style=""display:inline;"">ネ</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;right:-0.1em;height:0.4em;border-right-width:0.1em;border-right-style:solid;""></span></span>"		2110	"<img src=""body_kokkaku_gaikotsu2.png"">"		
i}IT!F[S^-	目標	もくひょう	目标；目的	目[もく] 標[ひょう]	[sound:a7a0bee11a6557e280285dbd8b0fbfe5.mp3]	彼女には明確な<b>目標</b>があるね。	她有一个明确的目标。	彼[かの] 女[じょ]には 明[めい] 確[かく]な<b>目[もく] 標[ひょう]</b>があるね。	[sound:mokuhyouS.mp3]		"モ<span style=""display:inline-block;position:relative;""><span style=""display:inline;""><span style=""color: royalblue;"">ク</span>ヒョー</span><span style=""border-color:currentColor;display:block;user-select:none;pointer-events:none;position:absolute;top:0.1em;left:0;right:0;height:0;border-top-width:0.1em;border-top-style:solid;""></span></span>"		2112	"<img alt=""プレゼンテーションのイラスト（右肩上がりのグラフ・女性 ..."" src=""whiteboard_up_woman2-12b206c840fed8eb8158e9d93cb132cba6a0f74f.webp"">"		
